exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
7.799999999999988,0.1,6.972939899102906,7.898629795590342,1,1,1804.0,1,1,0.0006548576041186101,0.0009211339800449134
9.099999999999984,0.1,3.2875386823678863,6.22037777699596,1,0,6809.0,0,1,1.4344110849334124,4.280247751507033
6.399999999999993,0.1,3.6117815697444766,6.686128535201985,0,1,9125.0,1,1,4.619455484089654e-8,1.0262247251250118e-7
4.5,0.1,2.8268019854290642,8.561018958216547,1,1,16751.0,1,1,0.0060746435309498355,0.010287450157654029
4.5,0.1,6.3247056596504665,5.053697389540508,1,0,20744.0,1,1,0.000425927410369216,0.00013953343536024122
6.8999999999999915,0.1,10.441494735645604,6.092512256975693,1,0,21523.0,1,1,5.327570463005051,2.2403319986091934
6.499999999999993,0.1,6.032408238006171,9.226223364308929,1,1,21926.0,1,1,0.10042757367143382,0.10210307360852483
3.2000000000000015,0.1,2.73569472544423,5.6863770078195275,1,1,22204.0,1,1,0.00034041371675711804,0.00025734957224374233
4.6,0.1,8.040203931619127,5.609153341042092,1,0,26526.0,1,1,0.01376124479759852,0.004005261643277244
5.4999999999999964,0.1,5.180653709232901,9.431099149957825,1,1,30238.0,1,1,0.0010288926520326644,0.0008864613577359588
5.399999999999997,0.1,4.923208718766727,9.579019012715568,1,0,32007.0,0,1,0.0040358144304838105,0.003787131902488399
5.299999999999997,0.1,5.249043839517449,9.0723029207388,1,1,32823.0,1,1,0.18655191460399828,0.11019170322419308
3.700000000000002,0.1,8.822072775641892,7.451398486989262,1,0,35696.0,1,1,0.00012150071991710115,2.7385931754040283e-5
8.099999999999987,0.1,7.619123629661876,7.765516999655377,1,1,39085.0,1,1,0.10146803417300909,0.11426486932389564
4.799999999999999,0.1,4.09347521855815,5.379279241646039,1,1,44121.0,1,1,0.14307590755456456,0.15485751101615908
7.39999999999999,0.1,9.920783839721262,6.699031801788817,1,0,44688.0,1,1,2.024695804942575e-15,9.849699019824934e-16
10.09999999999998,0.1,4.514443655810178,7.876191334236592,1,0,45841.0,0,1,0.11720366207014418,0.39614497168018775
4.6,0.1,4.462215408833813,5.746310970858613,1,1,46381.0,1,1,0.07595577091495322,0.04724640081131569
3.3000000000000016,0.1,3.890430036099345,9.990164329333677,1,0,48058.0,0,1,5.042150612738475,1.5509255072811194
7.499999999999989,0.1,4.456786422843357,6.00628778565863,1,1,48767.0,1,1,3.6246664167770253,8.455221841064311
3.700000000000002,0.1,7.527879700845632,8.178738991900042,1,0,57375.0,1,1,4.3718167728887485e-5,1.0420194530363408e-5
2.600000000000001,0.1,3.5826279794745357,5.208644152641183,1,0,60832.0,0,1,8.775667507735409e-6,2.0924704909807216e-6
5.399999999999997,0.1,4.5529165024744955,6.273881890954343,1,1,65506.0,1,1,0.004281135116032999,0.005157070576269432
5.599999999999996,0.1,6.182682145603592,9.604605324167059,1,0,67953.0,0,1,0.003980016479076846,0.0018793200102744554
3.5000000000000018,0.1,3.7598912204377064,8.48328028143532,1,0,68082.0,1,1,6.67097118097983,2.3247795090876315
4.999999999999998,0.1,3.924730955190216,5.54088601932421,1,0,71090.0,0,1,8.25418967983135,10.528021546280636
10.29999999999998,0.1,4.573761437537202,5.91221721609987,0,0,71101.0,0,1,0.0005289937454258882,0.0015679128979073401
13.299999999999969,0.1,3.646299165645642,9.778393433012502,0,0,72565.0,0,1,0.00047110043453538246,0.0021605644520724856
4.899999999999999,0.1,4.051823548735257,5.250863948473263,0,1,79264.0,1,1,0.3039441752789974,0.34782642143345344
3.900000000000002,0.1,3.858173032296339,6.211176259508777,1,0,82704.0,0,1,0.3245280205085393,0.15800662045647687
5.799999999999995,0.1,3.8630441675669975,9.443978804458295,1,0,82705.0,0,1,2.444805172904569,4.891241620336181
4.200000000000001,0.1,7.9142659996161795,6.5560344353404485,1,0,84259.0,0,1,0.013864695764098623,0.0036764988592896835
6.8999999999999915,0.1,10.749481033870271,6.443528974525158,1,0,85981.0,0,1,2.065768884275787,0.8515831987973621
5.699999999999996,0.1,3.1747728801705577,9.518089165433945,1,1,86133.0,1,1,4.326804219968128,10.057359199287063
3.3000000000000016,0.1,3.1603212994328165,8.156710446810104,0,1,86553.0,1,1,20.474256323701397,10.878706687281435
7.19999999999999,0.1,10.96213739137014,7.825625899338253,1,0,86614.0,1,1,2.784004864257677,1.2034189532134179
1.8000000000000005,0.1,6.347241706807403,9.958048863087107,1,0,86618.0,1,1,5.514180934487696,0.8335784116625572
5.399999999999997,0.1,5.207349873513575,6.053928263901051,1,1,87904.0,1,1,5.945920904353237,4.064815341888841
5.599999999999996,0.1,7.388246751010189,6.159470397271754,1,0,89094.0,1,1,0.046649362798967565,0.018666728363708217
3.800000000000002,0.1,3.6964925794816703,9.938200633881817,1,0,95182.0,0,1,1.0259160188434873,0.5811712081376148
3.0000000000000013,0.1,2.76589527304091,6.0277905534220375,1,0,95184.0,0,1,3.4160352453151645e-11,2.011157309278002e-11
7.19999999999999,0.1,8.669360521239266,8.327388161619112,1,0,98864.0,0,1,0.0032871553866567127,0.0017243870670048665
7.29999999999999,0.1,6.417162048910755,9.564253803966782,1,1,100869.0,1,1,0.021563401199696214,0.029864817181993172
4.899999999999999,0.1,4.9951679496132195,7.7970111414166245,1,0,101650.0,0,1,3.871580058826403e-12,1.807947708855579e-12
