exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.8999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,5.335525797635276,9.528428021218659,69.0,1,0,0,1.0,0.054373972693052275,0.007713915397822815
0.5,5.999999999999995,0.0,9.99999999999998,0.1,15.189767132156476,5.178882894742337,453.0,1,0,0,1.0,3.2023992882731546e-6,2.4887750930011204e-7
2.700000000000001,2.0000000000000004,0.0,9.99999999999998,0.1,7.4583706680320585,8.619114064998488,853.0,1,0,0,1.0,0.0059409270109935025,0.003184179834615426
3.2000000000000015,2.0000000000000004,0.0,9.99999999999998,0.1,6.923057555153628,9.798955252715125,1313.0,1,0,0,1.0,1.6968140193628554,1.0787200587681214
3.800000000000002,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,7.962027629097264,9.563066453042504,1453.0,0,0,0,1.0,7.770364798775671,6.332703854289358
5.1999999999999975,2.0000000000000004,13.999999999999966,0.0,0.1,9.854018116759333,9.512840050653839,1740.0,0,0,0,1.0,0.07870930353528614,0.10463661975242133
1.7000000000000004,5.999999999999995,0.0,9.99999999999998,0.1,5.854126547259439,9.949063253453534,1840.0,0,0,0,1.0,0.018062399227285236,0.005156357816662202
1.9000000000000006,2.0000000000000004,0.0,9.99999999999998,0.1,7.165052863397134,9.274683952132307,2817.0,1,0,0,1.0,0.0005127206462431637,0.00016979995979066412
1.2,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,5.392993447394282,9.668711453822919,3718.0,0,0,0,1.0,4.439624718522532e-5,8.628661454525014e-6
0.6,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,3.942497418950638,9.316095010496737,5091.0,0,0,0,1.0,3.0971221312344537,0.2833227246227679
5.399999999999997,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,8.122672816337262,9.74231527906017,5362.0,0,0,0,1.0,0.2581114267453065,0.35930120104062013
3.900000000000002,2.0000000000000004,0.0,9.99999999999998,0.1,8.470868877872503,9.605937566203067,5698.0,1,0,0,1.0,0.005549904031181151,0.004670527348299085
1.0999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,10.625461499043919,6.152958956648823,5992.0,1,0,0,1.0,5.332094096015788,1.000733331482314
0.6,2.0000000000000004,13.999999999999966,0.0,0.1,7.0478497209534465,7.736363709018695,5996.0,0,0,0,1.0,4.7236856999710434e-5,4.408017701917521e-6
2.1000000000000005,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,7.4545917709089675,8.36491635483388,6017.0,0,0,0,1.0,0.0023354987210700354,0.0008970172689119308
0.30000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,4.927366656175528,9.897168484410376,6632.0,1,0,0,1.0,0.4939091897224967,0.02162634291938836
2.500000000000001,5.999999999999995,0.0,9.99999999999998,0.1,6.880187987990715,9.199574548943097,8213.0,0,0,0,1.0,0.08190765403003421,0.038794418716093675
11.599999999999975,5.999999999999995,13.999999999999966,0.0,0.1,19.60108530535255,6.784649567362302,8796.0,0,0,0,1.0,0.0003590295489937974,0.0012675034328556822
0.1,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,4.155152917171096,9.628812526973412,9000.0,0,0,0,1.0,0.28113767019556635,0.004084984842228858
2.400000000000001,13.999999999999966,0.0,0.0,0.1,2.8916150705756185,9.992034621540165,9894.0,0,0,0,1.0,0.0015835298026320597,0.0006966538966680634
0.7999999999999999,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,4.842930858168904,8.783285943131599,10474.0,0,0,0,1.0,0.007278625230239333,0.0009053135527311935
2.1000000000000005,2.0000000000000004,0.0,9.99999999999998,0.1,11.068974261987725,7.655983945397256,10694.0,1,0,0,1.0,0.00416297129874592,0.0016659691719542718
0.7999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,9.6031630800908,9.215811525353871,11158.0,1,0,0,1.0,1.5844282821792636e-6,1.9673196594812066e-7
7.099999999999991,13.999999999999966,0.0,0.0,0.1,4.54848625300755,9.82134369399243,11913.0,0,0,0,1.0,0.864796575096361,1.9296436807328383
10.19999999999998,13.999999999999966,0.0,0.0,0.1,5.264868564022592,7.004878940350868,11913.0,0,1,0,1.0,1.351809193550202,4.5019584024625825
0.1,2.0000000000000004,0.0,9.99999999999998,0.1,3.178750880609073,8.646579541904416,12367.0,0,0,0,1.0,0.026742144284435936,0.00038421465721690234
0.1,2.0000000000000004,13.999999999999966,0.0,0.1,7.082418679571895,7.4644514297594,12624.0,0,0,0,1.0,0.9080541232665756,0.013131675978963687
1.7000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,5.983618957378403,9.996951679200558,12841.0,1,0,0,1.0,0.0004026126968470836,0.00011676586458585897
0.6,2.0000000000000004,0.0,9.99999999999998,0.1,4.923991844613891,8.947622499535944,13479.0,1,0,0,1.0,4.082641978558724,0.37221725476085776
3.0000000000000013,7.999999999999988,2.0000000000000004,9.99999999999998,0.1,9.87559607935987,9.761736988959644,13691.0,0,0,0,1.0,7.712004357664512,4.512298212018732
0.1,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,5.2817803153208365,8.496868395169072,14015.0,0,0,0,1.0,0.11881754084731025,0.0017282434348377092
0.8999999999999999,2.0000000000000004,5.999999999999995,9.99999999999998,0.1,10.05640206013458,8.183589366876852,14019.0,0,0,0,1.0,0.19154987258195907,0.02739563038406044
