exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
4.799999999999999,0.1,4.142182429259504,8.822094741747902,1,1,812277.0,1,1,0.0001063633240018242,0.00011149094197002552
7.599999999999989,0.1,4.116670509309881,5.030720727756346,1,0,824138.0,0,1,0.16966177769980412,0.37985891523954596
8.899999999999984,0.1,11.356336077089862,9.384585046756943,1,0,856674.0,0,1,0.00614077421899849,0.003610791817273801
5.999999999999995,0.1,5.019828287998737,6.158864715238101,1,1,872815.0,1,1,6.167235793529786e-6,8.05142609214172e-6
7.999999999999988,0.1,11.389630286888456,9.958161909202367,1,0,886786.0,0,1,0.009525000277426258,0.0046894043400842475
5.4999999999999964,0.1,8.338041017217007,5.0338137969187455,1,0,901597.0,0,1,0.000492387994836518,0.00017560442764524926
8.799999999999985,0.1,3.864027977607461,5.204790735037063,1,0,961442.0,0,1,1.21320942438194e-6,3.1314152875053236e-6
4.699999999999999,0.1,4.215016309082039,8.378731085217938,1,1,964211.0,1,1,2.4078500328457815,2.125457823271121
4.100000000000001,0.1,6.844804638976412,9.021094335155015,1,0,994399.0,0,1,0.02107072542830974,0.005845624713448352
5.099999999999998,0.1,4.6225644241149855,5.124445761598608,1,0,998662.0,0,1,0.03495660648349785,0.03101404139111842
5.299999999999997,0.1,8.815245146670616,8.321793406389926,1,0,1.019455e6,1,1,0.6054175146122348,0.19873256486682897
3.4000000000000017,0.1,2.1864260340739192,6.720389018175571,0,1,1.03839e6,1,1,0.022998543574626905,0.030542541410890682
1.5000000000000002,0.1,7.3060357702484655,6.187323598809801,1,0,1.057698e6,1,1,9.422524906950727e-6,1.301408007336472e-6
3.900000000000002,0.1,5.936389847290087,9.617293745602089,1,0,1.09039e6,0,1,1.540417877934077e-7,4.367945367850338e-8
3.4000000000000017,0.1,2.5820966031856223,8.296104093325999,0,1,1.09768e6,1,1,18.080541571478516,19.754490035273406
3.4000000000000017,0.1,2.6856422034295684,6.486112150588478,1,1,1.097683e6,1,1,6.945385799224241e-6,6.935285070037703e-6
7.39999999999999,0.1,8.16325117898342,8.301326192827348,1,0,1.122364e6,0,1,7.428776791731252e-5,4.359436692075146e-5
4.4,0.1,7.361011938451289,8.522419601843403,1,0,1.147909e6,0,1,0.00017832021168474172,5.1646482135483284e-5
