exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
7.899999999999988,2.0000000000000004,13.999999999999966,0.0,0.1,16.14862776480018,6.504584549187077,324.0,0,1,1,1.0,4.441949500235239,13.366018559379471
10.699999999999978,6.999999999999991,0.0,0.0,0.1,8.676523767890961,9.101560271741231,498.0,1,0,1,1.0,0.2725469655901475,1.1291520050280455
0.1,2.0000000000000004,0.0,9.99999999999998,0.1,7.236073211430495,8.313091794079472,517.0,1,0,1,1.0,0.7513587132672949,0.010815751774137398
0.4,5.999999999999995,0.0,9.99999999999998,0.1,7.996576170392425,8.433575474959923,661.0,1,0,1,1.0,0.01400795123171164,0.0008407974011701029
3.3000000000000016,6.999999999999991,0.0,0.0,0.1,6.806574296766778,6.561752837815459,827.0,1,0,1,1.0,2.9985074622474214e-10,2.373938651847451e-10
1.4000000000000001,5.999999999999995,0.0,9.99999999999998,0.1,7.827677398485023,9.865527683053983,1065.0,1,0,1,1.0,0.00026904544651961776,6.174819657890129e-5
10.799999999999978,6.999999999999991,0.0,0.0,0.1,15.662187686325419,6.381707634186137,1393.0,1,1,1,1.0,0.8845042881306263,2.953284382034304
7.599999999999989,6.999999999999991,0.0,0.0,0.1,9.920546620751951,5.789003111215182,1401.0,1,1,1,1.0,7.128188533018579,19.294019814611904
1.0999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,9.97903453430898,5.338849587627936,1430.0,0,0,1,1.0,0.07594305847120403,0.014509103044188777
5.1999999999999975,3.0000000000000013,13.999999999999966,0.0,0.1,13.044902064693495,6.490477266318424,1499.0,0,0,1,1.0,0.006606845596671358,0.011766260000427244
0.7,2.0000000000000004,0.0,9.99999999999998,0.1,5.598345392133197,9.087075014315198,1601.0,1,0,1,1.0,3.8457453759275824,0.41060624610765584
7.799999999999988,6.999999999999991,0.0,0.0,0.1,5.952530128504496,9.293586512854233,1819.0,1,0,1,1.0,0.6281226915590923,1.7642664421412853
2.500000000000001,0.9999999999999999,2.0000000000000004,9.99999999999998,0.1,6.135356905086132,8.706584463897636,2288.0,0,0,1,1.0,0.1485065288406533,0.07091879709837572
1.7000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,7.00222147901688,8.252046914522362,2291.0,1,0,1,1.0,0.0038272438459781314,0.0011344938518826494
3.0000000000000013,2.0000000000000004,0.0,9.99999999999998,0.1,8.127722118286092,9.179840057629226,3673.0,1,0,1,1.0,0.15369416684566511,0.09302640047183137
2.1000000000000005,2.0000000000000004,0.0,9.99999999999998,0.1,6.4346763450309705,9.401041335895073,3900.0,1,0,1,1.0,1.5370595908917286,0.5727212873564362
5.599999999999996,6.999999999999991,0.0,0.0,0.1,13.344810691957246,9.437008496488858,4428.0,1,0,1,1.0,4.538443084957732e-11,6.898757167947003e-11
2.800000000000001,0.9999999999999999,13.999999999999966,0.0,0.1,7.503844292034,9.677651082134725,4798.0,0,0,1,1.0,0.00033996636296988324,0.0001837444681552707
9.399999999999983,6.999999999999991,0.0,0.0,0.1,7.366066733947384,9.130127473819698,5055.0,1,1,1,1.0,1.312743936711232,5.216733679259044
0.2,5.999999999999995,0.0,9.99999999999998,0.1,9.711431454538555,6.33773946499276,5347.0,0,0,1,1.0,0.016365616237798766,0.0004821024261223018
0.7,6.999999999999991,0.0,0.0,0.1,5.108081919760327,6.61672196603312,5483.0,1,0,1,1.0,1.2671130517034002,0.14196757045828653
5.099999999999998,6.999999999999991,0.0,0.0,0.1,5.02378963990533,9.805484503869454,5651.0,1,0,1,1.0,0.004910098020579911,0.006202194839372048
