exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
3.5000000000000018,0.1,3.2711795279233784,9.29805474694096,1,0,24864.0,0,1,1.9259405296864571,1.2175727233925469
1.9000000000000006,0.1,1.6220871239658168,5.481975075370245,1,1,33819.0,1,1,0.00026150249821545136,0.00013290655905150265
4.200000000000001,0.1,4.326951933486994,6.041863004537511,1,0,33943.0,1,1,4.475310986256026e-5,1.846961236912435e-5
4.000000000000002,0.1,5.386285423058859,9.840305801497212,1,0,34097.0,0,1,0.04675165919532476,0.01462102009454583
4.300000000000001,0.1,5.869427314031721,6.135733418592167,1,0,34499.0,0,1,8.394394487420411e-6,2.7250691355404078e-6
3.900000000000002,0.1,5.3959623699839385,9.427535507452731,1,0,36046.0,1,1,5.22530098352309,1.5768704248704286
3.4000000000000017,0.1,3.084054888290395,6.176941950747507,1,0,37602.0,0,1,1.07039656239739,0.7474279676740824
4.5,0.1,5.453690205988264,5.91034599208088,1,0,38216.0,1,1,2.4800397368999385,0.913659886008394
4.100000000000001,0.1,5.012412348655101,5.111849205535094,1,0,39388.0,0,1,0.0020576151075287537,0.0007061323501639917
3.5000000000000018,0.1,5.030924935888417,9.763817097085699,1,0,39634.0,0,1,0.4658985922075217,0.12814853576035556
3.600000000000002,0.1,3.5020472706401113,8.320804058896279,1,1,40463.0,1,1,0.6528926616524484,0.30788601615495714
4.200000000000001,0.1,2.6906661165842007,6.060715202411686,1,0,41475.0,0,1,0.011644345730144503,0.01779165687963153
4.999999999999998,0.1,2.9536865325816857,9.318302861408437,1,1,42459.0,1,1,0.2889790308671712,0.5758249007489703
4.799999999999999,0.1,6.168049860392088,7.628270811507414,1,0,44580.0,0,1,0.0001379471365721203,5.0561611965680393e-5
4.200000000000001,0.1,3.4291345650529155,9.315719123745051,1,1,44984.0,1,1,8.209274656131171,8.898381142514438
4.6,0.1,5.725324128851727,6.266730321759687,1,0,44988.0,1,1,1.1955505385329667e-6,4.369746969740163e-7
5.399999999999997,0.1,7.231809322952006,8.087922236233261,1,0,46672.0,1,1,4.556993061505276,1.7552897176560067
5.799999999999995,0.1,3.0419299841213827,6.480632714298292,1,0,49488.0,0,1,0.6084508090017432,1.3192639016569303
10.899999999999977,0.1,5.691423634012297,5.317381799210704,0,0,49792.0,0,1,0.00288549192118225,0.008103042601243405
9.399999999999983,0.1,4.293070266647189,6.486044965930961,1,0,51441.0,0,1,0.022694023406870663,0.06818393544942164
17.899999999999984,0.1,9.413731579316215,8.654652920593515,1,0,52006.0,0,1,7.626509935172219e-8,3.41505191593676e-7
5.299999999999997,0.1,5.253917235860142,7.6656926257542555,1,1,52876.0,1,1,0.6017973185016653,0.35486493424109966
4.100000000000001,0.1,4.004112145517808,5.230445784094988,1,1,54624.0,1,1,0.506242014360487,0.25565873358716695
4.999999999999998,0.1,3.1495369918730898,8.344198685758961,1,0,56278.0,0,1,3.5393801645415506,6.515180177507995
4.200000000000001,0.1,2.827409064645217,7.944656356930574,1,0,56280.0,0,1,7.395821323960068e-7,1.0889957856507465e-6
2.800000000000001,0.1,3.6728487371254945,9.71188878197235,1,0,56313.0,0,1,1.4739519205409974e-7,3.782995826394976e-8
3.1000000000000014,0.1,3.41719474576413,7.961586840248458,1,0,56828.0,1,1,0.8644753062987502,0.271726783737065
5.599999999999996,0.1,3.517373295198733,6.65630349331545,1,0,57012.0,0,1,0.15653037657892738,0.2948742725360887
3.3000000000000016,0.1,3.1531700364234405,8.464806468257446,1,0,58170.0,0,1,2.141533673813839e-6,1.1396557560399756e-6
9.099999999999984,0.1,10.307648409721962,9.630497890765959,1,0,63271.0,1,1,1.4455770099185372,0.9753044882833852
5.399999999999997,0.1,6.7451122126559735,6.426375982302152,1,0,65336.0,1,1,0.0032079195281163233,0.001309402233736848
2.2000000000000006,0.1,1.998765864760642,7.571708950326403,1,0,65863.0,0,1,1.7906759151118584e-7,9.551940731820811e-8
7.499999999999989,0.1,8.92275026506811,7.55689190740834,1,0,67368.0,1,1,0.0035564163445509825,0.0019493938191071348
9.099999999999984,0.1,7.290249853125784,9.689248909603988,1,0,71110.0,0,1,0.1077014478957532,0.23642273528080535
