exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
5.099999999999998,0.1,4.940680560814655,7.012620784946483,1,1,8860.0,1,1,0.22776189361428056,0.15072601687457568
9.89999999999998,0.1,9.014459342386472,9.087405610126218,0,1,20019.0,1,1,0.5612833852523144,0.8804268020738567
4.300000000000001,0.1,5.189820632393465,6.813599504014992,1,0,87338.0,1,1,2.8750998971465065,1.0303847231792675
9.499999999999982,0.1,9.76464122257195,6.675933196622019,1,0,105791.0,1,1,22.095420773618297,17.309482533316995
11.199999999999976,0.1,13.727278589700491,5.86387387211157,1,0,122986.0,0,1,0.0001271843993666941,9.405108760150091e-5
3.800000000000002,0.1,4.526523078204805,9.537396902097708,1,0,149198.0,1,1,0.13189479433813356,0.044017230404671176
3.2000000000000015,0.1,5.312979308540026,6.786497449179355,1,0,192554.0,1,1,5.088826745924624,1.2238822875109616
5.299999999999997,0.1,5.3289244915871725,9.460101982733168,1,1,203313.0,1,1,7.16334442966045e-6,3.605960390007207e-6
5.4999999999999964,0.1,6.947638004789809,5.1319960183119,1,0,261901.0,1,1,3.3577045709168014,1.3753965305348352
3.4000000000000017,0.1,5.872857226774782,8.086499404982465,1,0,263703.0,0,1,0.20069483099003077,0.04897658019766888
3.1000000000000014,0.1,6.97438749465868,9.01298653607712,1,0,291717.0,1,1,0.11200533604590414,0.023426931776897086
3.2000000000000015,0.1,7.286170985641263,8.051202591764484,1,0,333452.0,1,1,0.006943195847319449,0.0014703676564288858
7.699999999999989,0.1,9.01465134484012,7.883129339176222,1,0,351393.0,0,1,1.1411243157202653,0.6491031518686363
4.899999999999999,0.1,5.279286760274419,7.70020256455784,1,0,398853.0,1,1,3.994116761550263e-5,1.7533026487584725e-5
4.799999999999999,0.1,6.3630923071399845,9.723920337208094,1,0,403035.0,0,1,1.866620537894076,0.6673095119289225
4.5,0.1,3.187511936634567,7.109023386797579,1,1,407528.0,1,1,0.41479404455485236,0.6140110329881555
2.600000000000001,0.1,7.931247190724516,9.189272755941428,1,0,619498.0,0,1,1.6723576871800628e-9,2.9816014836732676e-10
8.399999999999986,0.1,2.976614121425437,5.579179105676144,0,0,634382.0,0,1,9.76862531590271e-5,0.000264525280913478
1.6000000000000003,0.1,6.363899119155701,9.990045821495634,1,0,637388.0,0,1,1.4211304033889466e-7,2.0387890062437063e-8
4.4,0.1,3.6021405381897655,8.589760672334,1,1,689611.0,1,1,1.893553707654519e-5,2.065674918058782e-5
4.100000000000001,0.1,5.979765285634271,9.127642358533187,1,0,715568.0,0,1,0.3045585359645724,0.09155564467240321
3.1000000000000014,0.1,7.564962238660034,7.592366677779834,1,0,726276.0,1,1,0.02517684504956093,0.00513799383744258
5.299999999999997,0.1,3.4212781595311634,6.357540100587373,1,0,728577.0,0,1,0.0030270145890619504,0.005301879202704284
3.600000000000002,0.1,4.6347947341885956,7.451954232562118,1,0,741069.0,1,1,0.07559967326358355,0.022862354259131558
8.199999999999987,0.1,11.820980057927338,5.720108906548625,1,0,743228.0,1,1,0.006772662015488305,0.003366501601765647
3.4000000000000017,0.1,4.939403955426187,7.00549053591658,1,0,789197.0,0,1,4.1168329775597865,1.1053737193033573
3.0000000000000013,0.1,2.6885933019563457,9.283175560493156,1,0,791500.0,0,1,3.4568130495151763,2.3484735185805246
4.699999999999999,0.1,4.626968960019273,8.568623220645305,1,0,802864.0,0,1,0.00014464170502825657,7.940711032966438e-5
12.599999999999971,0.1,3.9367906338684953,8.780869427384932,1,0,818969.0,0,1,0.04383429702160911,0.18241664880151193
8.399999999999986,0.1,3.259878028565268,5.326759048953733,0,0,837866.0,0,1,0.05272249183021206,0.1370671858196345
7.099999999999991,0.1,3.7734411227875673,8.897516404229915,0,1,839781.0,1,1,0.00010942423341246662,0.00029993520639159775
4.699999999999999,0.1,4.699822929017663,6.5257212210892135,1,1,839782.0,1,1,2.507963897885495e-6,1.3586668020543902e-6
3.900000000000002,0.1,6.018284879491829,7.924198713038799,1,0,954043.0,1,1,0.8534559135884675,0.24001828040658385
3.1000000000000014,0.1,2.801303767167326,8.816978830852515,1,1,964481.0,1,1,0.08192876940033325,0.04968880555376613
7.39999999999999,0.1,4.915765245045286,8.937537171911426,0,1,1.0372e6,1,1,0.0004003479471410464,0.0009401216605881213
5.799999999999995,0.1,3.696351312982755,8.996266189957423,1,0,1.098149e6,0,1,3.421937759330722,7.19551381590462
10.19999999999998,0.1,8.835079321176403,5.778956249767302,1,1,1.102426e6,1,1,0.5680293230232775,1.0397883816618634
4.5,0.1,4.675672023349482,9.538871518902148,1,0,1.125361e6,0,1,5.271499666080052e-6,2.26359768322208e-6
5.399999999999997,0.1,7.2962268383167705,8.708681169065269,1,0,1.132621e6,1,1,0.00013764000458857815,5.2648917370356025e-5
5.099999999999998,0.1,4.093359896870447,7.649816729741891,1,0,1.148894e6,0,1,2.3161275780937327,3.121133396800916
4.5,0.1,3.7225705694198044,6.594429845675148,1,1,1.256194e6,1,1,0.000551258748830783,0.0005922590259807673
2.9000000000000012,0.1,4.26335170580349,6.236688366305375,1,0,1.283704e6,0,1,1.5818896118639307e-8,3.84859757372485e-9
5.1999999999999975,0.1,4.345340077424686,9.26581250118735,0,1,1.31011e6,1,1,0.9177493831946537,1.1299274483355328
10.599999999999978,0.1,4.28001456972256,6.488846320895045,0,0,1.319964e6,0,1,1.424997449181969e-5,4.5656671847914926e-5
