exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.4,2.0000000000000004,0.0,9.99999999999998,0.1,7.383701517769433,8.079148785844048,1183.0,1,0,1,1.0,0.7584189886954587,0.04579518350562858
0.30000000000000004,2.0000000000000004,5.999999999999995,9.99999999999998,0.1,9.006029002621602,7.891131379858453,2575.0,0,0,1,1.0,2.798944906100905,0.12595645075129813
1.4000000000000001,2.0000000000000004,0.0,9.99999999999998,0.1,6.010156551235909,8.727382978268995,3201.0,1,0,1,1.0,0.3438200505426481,0.08105173850603711
1.0999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,12.968596461908398,7.330745753551292,4925.0,1,0,1,1.0,10.8003227785749,1.9600812900731057
0.1,5.999999999999995,0.0,9.99999999999998,0.1,8.713965086310091,8.24485716616866,5089.0,1,0,1,1.0,0.0003809086351523276,5.525686623384455e-6
0.2,5.999999999999995,0.0,9.99999999999998,0.1,10.685191809811686,6.899956206374078,6164.0,1,0,1,1.0,0.07380244294289065,0.0021530117784024526
3.0000000000000013,2.0000000000000004,0.0,9.99999999999998,0.1,10.289865251518144,9.698741011831206,7736.0,1,0,1,1.0,0.00014987345838717158,8.837826267858819e-5
1.8000000000000005,0.9999999999999999,2.0000000000000004,9.99999999999998,0.1,5.319545216260182,9.219886382869046,9762.0,0,0,1,1.0,0.013937382781521524,0.004349924788834044
0.7999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,15.385350148740587,5.641744948730984,12647.0,1,0,1,1.0,0.18792403443618402,0.02482009840895474
0.9999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,5.750005346849676,9.319582866665531,13535.0,1,0,1,1.0,0.02345929975058064,0.003693565332791138
0.7,5.999999999999995,0.0,9.99999999999998,0.1,11.789413104989551,9.976137012788246,13549.0,1,0,1,1.0,13.717588307162238,1.4637243794479735
0.1,5.999999999999995,0.0,9.99999999999998,0.1,11.595507568228866,9.694262315229395,15310.0,1,0,1,1.0,0.013278682614731032,0.00019162820902835412
1.3,2.0000000000000004,0.0,9.99999999999998,0.1,6.419751782386776,9.403962384510836,15999.0,1,0,1,1.0,0.0003428592124893561,7.289997983647481e-5
1.0999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,7.610103661642624,8.529588148940327,16412.0,1,0,1,1.0,0.0012635719086448915,0.00022728051916347415
1.5000000000000002,2.0000000000000004,0.0,9.99999999999998,0.1,9.827377702787208,7.510007328205088,17973.0,1,0,1,1.0,5.65625543356609e-5,1.4877465076231917e-5
0.7999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,8.002301770680717,9.153158588480089,18467.0,1,0,1,1.0,2.0540591166433906,0.25828899031981184
11.099999999999977,13.999999999999966,0.0,0.0,0.1,6.1248530326858575,7.455132626232913,21214.0,0,0,1,1.0,0.052003492329687075,0.18430559976661864
6.099999999999994,4.000000000000002,5.999999999999995,9.99999999999998,0.1,13.851405585638892,8.682955742376349,24836.0,0,0,1,1.0,0.19670433023067777,0.36531892292461615
0.1,2.0000000000000004,0.0,9.99999999999998,0.1,9.825716514872582,8.832419256270803,24840.0,1,0,1,1.0,18.918821244768758,0.27084188263175396
1.3,2.0000000000000004,0.0,9.99999999999998,0.1,6.6824106087268245,7.552731437069338,25289.0,1,0,1,1.0,2.152915278261267e-5,4.7279688249713535e-6
0.1,0.9999999999999999,2.0000000000000004,9.99999999999998,0.1,3.8307523520075684,8.601816119706797,29297.0,0,0,1,1.0,2.1471097712243758e-5,3.0899819719986955e-7
2.0000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,6.463522036367463,8.372606608809784,30803.0,1,0,1,1.0,5.338187999564374,1.9286147521857209
1.4000000000000001,5.999999999999995,0.0,9.99999999999998,0.1,12.561019612987375,9.597606105666692,34326.0,1,0,1,1.0,5.76789469451051,1.3224039219831145
0.1,2.0000000000000004,0.0,9.99999999999998,0.1,4.4392485661004955,9.64002747167195,35019.0,1,0,1,1.0,0.0015948728230124336,2.3229187571746818e-5
1.8000000000000005,5.999999999999995,0.0,9.99999999999998,0.1,9.690130223274648,9.737468569032671,35493.0,1,0,1,1.0,0.08805050560996722,0.0270826893793968
0.5,2.0000000000000004,13.999999999999966,0.0,0.1,5.10712863763785,9.442292079410207,36265.0,0,0,1,1.0,0.18128300698423183,0.013637569819437664
0.2,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,3.591155653658446,9.631408541540837,37711.0,0,0,1,1.0,0.0002839906757017674,8.234273094498978e-6
0.2,2.0000000000000004,0.0,9.99999999999998,0.1,5.896563429382758,8.179653429765574,42250.0,1,0,1,1.0,2.198093398881027,0.06482148093277679
1.6000000000000003,13.999999999999966,0.0,0.0,0.1,8.527400940033953,8.744550022943002,42267.0,1,0,1,1.0,7.507516187182319e-5,2.0623428433167167e-5
0.4,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,3.2384984264002536,9.549063608376724,46093.0,0,0,1,1.0,2.423236595851954e-6,1.453767205312179e-7
1.7000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,11.682821032442279,8.188561966672745,50797.0,1,0,1,1.0,0.00032982912923015237,9.9434173227518e-5
0.1,2.0000000000000004,5.999999999999995,9.99999999999998,0.1,7.677761167817087,8.772054355355934,53037.0,0,0,1,1.0,0.10817070842414611,0.0015624669939405967
