exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.8999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,8.440222195352208,9.49300889238792,349.0,1,0,0,1.0,0.01037062232565345,0.0014779661160899905
0.8999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,8.460619716021835,7.404518184697694,931.0,0,0,0,1.0,1.3069883191364448e-9,1.903281285689333e-10
2.2000000000000006,2.0000000000000004,0.0,9.99999999999998,0.1,13.365025302576358,9.461625360447,1405.0,1,0,0,1.0,0.0064281129819364026,0.002536636610364347
0.2,5.999999999999995,2.0000000000000004,9.99999999999998,0.1,9.581767609627738,8.513401540875371,1623.0,0,0,0,1.0,9.977718832696054,0.29471487335856217
0.7,2.0000000000000004,0.0,9.99999999999998,0.1,8.924886478758877,9.20744172738558,2444.0,1,0,0,1.0,1.714870345473516,0.18328270715432426
0.1,5.999999999999995,0.0,9.99999999999998,0.1,6.2910677252341065,8.430696572812696,2939.0,0,0,0,1.0,0.06255869714570403,0.0008981964239646094
0.1,5.999999999999995,0.0,9.99999999999998,0.1,5.7898707008392805,6.880846282779221,2939.0,0,0,0,1.0,0.00014100625073850258,2.0550656869437047e-6
2.0000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,7.5695932246026505,9.85108234550507,3587.0,1,0,0,1.0,14.759229736388276,5.138383059892698
0.5,0.9999999999999999,5.999999999999995,9.99999999999998,0.1,7.2411824424662194,9.684208072157386,4085.0,0,0,0,1.0,0.009485356126165436,0.0007092017073944299
0.7999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,4.550833109598577,9.719644238938525,4441.0,1,0,0,1.0,0.7375473941881902,0.09093400428035248
8.199999999999987,3.0000000000000013,13.999999999999966,0.0,0.1,13.530102156915177,8.705059083619217,4543.0,0,0,0,1.0,2.1023107011405713e-5,7.033625143084434e-5
2.9000000000000012,5.999999999999995,2.0000000000000004,9.99999999999998,0.1,8.09747931100392,8.900283437841367,4678.0,0,0,0,1.0,5.173557956405192,3.0237526468747866
1.6000000000000003,5.999999999999995,5.999999999999995,9.99999999999998,0.1,10.408890889497341,8.635712251864554,4790.0,0,0,0,1.0,0.0006457835192382823,0.00017750469070353103
0.7999999999999999,4.000000000000002,13.999999999999966,0.0,0.1,9.76409132826002,5.065820524485847,5209.0,0,0,0,1.0,1.2410065982712055,0.1647498621831188
0.7999999999999999,3.0000000000000013,2.0000000000000004,9.99999999999998,0.1,5.3257440044119715,9.034807998680204,5577.0,0,0,0,1.0,8.503460840678333,1.062964076646134
1.0999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,7.361275750128069,9.129277713170637,5611.0,1,0,0,1.0,0.0001664554930564096,2.9512031884162348e-5
0.4,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,4.205375100881642,9.81390622830156,5790.0,0,0,0,1.0,16.56914347469733,0.9793680316488874
0.9999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,4.70545400160913,9.857686542332255,5830.0,1,0,0,1.0,0.0028092397334056173,0.0004472813272714558
1.4000000000000001,5.999999999999995,0.0,9.99999999999998,0.1,11.084499176359428,7.48565198644701,5982.0,1,0,0,1.0,7.955672736987619e-11,1.9325357100096584e-11
4.5,2.0000000000000004,13.999999999999966,0.0,0.1,11.926383848848207,7.577638633938922,6155.0,0,0,0,1.0,24.686469313602064,29.530223141464976
1.7000000000000004,5.999999999999995,0.0,9.99999999999998,0.1,11.875484058161712,8.782491446576524,6168.0,1,0,0,1.0,0.07571203996274854,0.022115030290270808
0.1,2.0000000000000004,0.0,9.99999999999998,0.1,5.626966147963253,7.338204203206989,6534.0,1,0,0,1.0,7.454502975550453e-6,1.0935384201519918e-7
2.600000000000001,5.999999999999995,0.0,9.99999999999998,0.1,5.911276987052974,9.44378506708474,6820.0,0,0,0,1.0,1.085235333448462e-8,5.33776206488117e-9
1.3,3.0000000000000013,2.0000000000000004,9.99999999999998,0.1,6.362730098814586,9.404082347141514,6960.0,0,0,0,1.0,9.236679033812118e-7,1.9750820495755658e-7
2.800000000000001,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,6.749843655874608,9.675270456600675,7052.0,0,0,0,1.0,0.9251434155353714,0.49442026139860484
0.7999999999999999,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,5.896928810175526,7.287940479830995,7940.0,0,0,0,1.0,0.00013191931296270632,1.6964439087141455e-5
2.1000000000000005,2.0000000000000004,5.999999999999995,9.99999999999998,0.1,8.29608034484168,9.97955051730561,7944.0,0,0,0,1.0,2.626043495079105e-10,9.784391500930357e-11
0.8999999999999999,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,6.593306344714112,8.007667982733949,8170.0,0,0,0,1.0,4.449347161790739,0.6318479008755588
3.800000000000002,5.999999999999995,0.0,9.99999999999998,0.1,12.676007072922348,9.876417564196789,8506.0,1,0,0,1.0,0.0169667905081027,0.013688444633681822
0.4,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,6.026647243291893,7.350280396458345,9427.0,0,0,0,1.0,30.4295107554789,1.8473029931359215
0.1,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,5.118533838128657,8.487390114002135,10016.0,0,0,0,1.0,2.9172497450919708,0.0417316373294763
2.2000000000000006,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,6.233715377546942,9.583077150409537,10215.0,0,0,0,1.0,0.24248290363518013,0.09542897028017623
