exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,household,ext_group,FoI_max,FoI_community
7.699999999999989,13.999999999999966,0.0,0.0,0.1,2.5174413814495336,7.409910202279338,36080.0,0,1,1,1.0,63837,2,3.898533229870612e-5,0.00012491130841685326
0.30000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,11.234735880403976,6.486103985216129,36714.0,1,0,1,1.0,64960,2,2.6952061117224527e-5,1.1971674948288785e-6
4.000000000000002,13.999999999999966,0.0,0.0,0.1,8.608218645765039,9.909828735426526,37451.0,1,0,1,1.0,66262,1,0.7976160785611809,0.6975978166034235
0.6,2.0000000000000004,0.0,9.99999999999998,0.1,10.799230088961453,6.479270165044616,37737.0,1,0,1,1.0,66771,2,1.6710213561127674,0.1555881968321147
2.0000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,5.136094933240356,8.431681930496087,38120.0,0,0,1,1.0,67444,2,1.7642213158502063,0.6431828057623672
0.30000000000000004,13.999999999999966,0.0,0.0,0.1,9.423509254972782,7.218604861680986,39030.0,1,0,1,1.0,69060,0,5.117654347680318e-5,2.2775002307618638e-6
1.8000000000000005,2.0000000000000004,13.999999999999966,0.0,0.1,7.328384638069783,8.670185154169369,40273.0,0,0,1,1.0,71261,1,0.36047351922763565,0.1154640414917741
1.2,4.999999999999998,13.999999999999966,0.0,0.1,5.17788314488698,9.994852365825876,40317.0,0,0,1,1.0,71331,2,0.4185242983086246,0.08117805528129585
13.399999999999968,13.999999999999966,0.0,0.0,0.1,7.6775925218021355,5.860901954070873,41442.0,0,0,1,1.0,73333,1,0.0003404809540540393,0.0010815494481103865
0.6,13.999999999999966,0.0,0.0,0.1,10.541531919933027,5.540818534348401,41814.0,1,0,0,1.0,73991,0,9.887779745491221e-5,9.531776837903953e-6
2.400000000000001,5.999999999999995,13.999999999999966,0.0,0.1,5.205258539427695,9.53527453907132,42776.0,0,0,1,1.0,75683,2,0.0013133739022409135,0.0005798845440339402
8.999999999999984,13.999999999999966,0.0,0.0,0.1,4.084198936403558,6.512736082207943,43526.0,0,1,1,1.0,77021,0,1.200703881653879e-5,3.669348367106831e-5
3.800000000000002,2.0000000000000004,0.0,9.99999999999998,0.1,6.854083876826058,9.462469478804795,44418.0,1,0,1,1.0,78599,2,2.0121082968709034e-9,1.6432596996986565e-9
0.7,2.0000000000000004,13.999999999999966,0.0,0.1,5.149914807474542,6.930263516616247,46091.0,0,0,1,1.0,81558,1,0.0008719564098006488,9.717162825326385e-5
16.19999999999996,4.999999999999998,13.999999999999966,0.0,0.1,24.17483139146869,8.141029110237797,46884.0,0,1,0,1.0,82949,1,3.5843565507124956e-15,1.6291324655405085e-14
5.599999999999996,2.0000000000000004,13.999999999999966,0.0,0.1,8.348705739038891,6.448571038461315,46926.0,0,0,1,1.0,83028,1,0.8526894091049114,1.809265907420447
3.900000000000002,5.999999999999995,13.999999999999966,0.0,0.1,6.196728056458967,6.829482548322617,47139.0,0,0,1,1.0,83398,1,2.239612080433257,2.272992896681993
3.1000000000000014,2.0000000000000004,13.999999999999966,0.0,0.1,6.442145087924901,6.804104448660565,47216.0,0,0,1,1.0,83542,1,0.2038818786310956,0.14514743610605435
0.7,5.999999999999995,0.0,9.99999999999998,0.1,10.836855786465147,6.570154111984003,47313.0,1,0,1,1.0,83714,2,6.986346991173822e-8,7.649961443272145e-9
7.29999999999999,13.999999999999966,0.0,0.0,0.1,2.7838363236802954,5.598435119678854,47450.0,0,0,1,1.0,83958,1,0.48000874540770305,1.2368816816405832
0.8999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,3.7415040217561497,7.745886423744808,47480.0,0,0,1,1.0,84007,1,0.038149664127920487,0.00555551196652842
1.5000000000000002,2.0000000000000004,13.999999999999966,0.0,0.1,3.909225527370641,9.271512517355742,50405.0,0,0,1,1.0,89180,1,0.0001338509097470814,3.3928357519068215e-5
2.500000000000001,5.999999999999995,13.999999999999966,0.0,0.1,7.32104630043073,5.855100952163412,51927.0,0,0,1,1.0,91865,1,1.9512144069922078e-5,1.0958244571119058e-5
2.1000000000000005,2.0000000000000004,13.999999999999966,0.0,0.1,2.5536007985966087,8.835688712550496,51937.0,0,0,1,1.0,91888,1,6.747498580890352,2.596002712185349
1.4000000000000001,5.999999999999995,13.999999999999966,0.0,0.1,7.583421258525433,7.8386393061596955,52059.0,0,0,0,1.0,92097,1,1.7425669254086928,0.41385471523176
14.099999999999966,5.999999999999995,13.999999999999966,0.0,0.1,8.550365767531941,6.561075455019139,52059.0,0,1,1,1.0,92097,1,7.650936997288768e-11,2.609872484170204e-10
5.899999999999995,5.999999999999995,13.999999999999966,0.0,0.1,12.0971035929019,6.837629500969053,52383.0,0,0,1,1.0,92667,1,0.00010256379758554469,0.00022352249774200156
1.5000000000000002,2.0000000000000004,0.0,9.99999999999998,0.1,8.565644069751118,7.225114287077191,52508.0,1,0,1,1.0,92905,2,0.06562513962073943,0.017298059666984104
5.1999999999999975,5.999999999999995,13.999999999999966,0.0,0.1,5.847061123593429,9.542049962819863,54169.0,0,0,1,1.0,95836,2,0.49513323478268745,0.6599576785613839
0.2,13.999999999999966,0.0,0.0,0.1,5.684258036696783,8.669650771545495,57799.0,1,0,1,1.0,102268,0,4.736113692825113e-5,1.3875038629264788e-6
2.0000000000000004,12.99999999999997,13.999999999999966,0.0,0.1,6.351616336938297,8.822159314302843,59771.0,0,0,1,1.0,105738,1,0.00020078253648929626,7.248282128728025e-5
8.399999999999986,4.999999999999998,13.999999999999966,0.0,0.1,16.55667532979667,6.492823749087554,60958.0,0,1,1,1.0,107845,1,0.0004727544016442167,0.0014579224248834368
5.299999999999997,3.0000000000000013,13.999999999999966,0.0,0.1,14.501445693022326,5.152727554014877,61478.0,0,1,0,1.0,108770,1,0.13226599259172636,0.28803596959093225
10.699999999999978,13.999999999999966,0.0,0.0,0.1,9.452156361781803,8.929101413468459,62838.0,0,0,1,1.0,111179,1,0.09919349410571394,0.40780570223928136
8.699999999999985,4.000000000000002,23.000000000000057,0.0,0.1,10.480024305106438,7.351628235984572,62849.0,0,1,1,1.0,111176,1,0.0002955909598808459,0.0010021225096012699
13.199999999999969,13.999999999999966,0.0,0.0,0.1,9.661353708041169,8.834055394778346,62895.0,0,1,1,1.0,111276,0,0.00043044996318519237,0.0018551992122981065
3.700000000000002,2.0000000000000004,13.999999999999966,0.0,0.1,4.997334908867459,7.72269866110308,63033.0,0,0,1,1.0,111519,2,0.028497815172043497,0.024699420882045936
3.3000000000000016,2.0000000000000004,13.999999999999966,0.0,0.1,11.286412995729414,6.493195176620164,63533.0,0,0,1,1.0,112406,2,2.0764594832348817,1.6860969145471676
11.799999999999974,0.9999999999999999,13.999999999999966,0.0,0.1,18.519635367217596,7.249283371407383,63790.0,0,1,1,1.0,112858,1,1.5003580069156939e-6,5.571725652329113e-6
4.200000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,7.428824092700233,5.5040309064727,64107.0,0,0,1,1.0,113418,2,2.389182445258413,3.2762189183885178
0.8999999999999999,0.9999999999999999,13.999999999999966,0.0,0.1,6.044960447044705,9.364957818505957,64755.0,0,0,0,1.0,114565,1,0.003056727942820223,0.00042856559848861706
4.200000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,9.349973282344267,8.085513666138617,65345.0,0,0,1,1.0,115608,1,0.03431343089950361,0.03547428495622788
0.1,5.999999999999995,0.0,9.99999999999998,0.1,9.791917956286238,9.052907000840865,65403.0,1,0,1,1.0,115709,2,0.07650011779605066,0.0011085918301302455
7.699999999999989,5.999999999999995,20.000000000000014,0.0,0.1,20.37309537387667,7.411425518143206,65723.0,0,1,1,1.0,116259,1,1.2160463956148177e-10,3.956354884013575e-10
3.2000000000000015,2.0000000000000004,13.999999999999966,0.0,0.1,5.596378387458621,6.915820567916111,66269.0,0,0,1,1.0,117247,1,4.920181093906093e-7,3.6098416799743717e-7
0.7999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,5.13565411603369,7.262742683028728,66705.0,0,0,1,1.0,118017,2,5.387698087535861e-5,6.956472045050252e-6
6.8999999999999915,2.0000000000000004,13.999999999999966,0.0,0.1,8.583579769020918,7.608719374495915,66803.0,0,0,1,1.0,118189,2,0.00017283705140053082,0.00047230289472765776
9.199999999999983,4.999999999999998,13.999999999999966,0.0,0.1,15.261561961192335,8.457636967882243,67696.0,0,1,1,1.0,119768,1,0.11326115884903704,0.42790430318489825
5.799999999999995,2.0000000000000004,13.999999999999966,0.0,0.1,12.294746227032206,7.175350268222521,69168.0,0,0,1,1.0,122378,1,0.00010449575054438057,0.0002114559892303939
11.599999999999975,2.0000000000000004,13.999999999999966,0.0,0.1,17.38995054808462,6.354887888315827,69583.0,0,1,1,1.0,123111,1,0.003290941192074873,0.011300670845578793
2.700000000000001,2.0000000000000004,15.99999999999996,0.0,0.1,9.676453479044524,6.570645306690391,69867.0,0,0,1,1.0,123608,2,1.437313825460438e-5,8.483409357708828e-6
4.200000000000001,2.0000000000000004,15.99999999999996,0.0,0.1,6.334549503609357,9.33654142967501,70197.0,0,0,1,1.0,124195,1,0.024305808004517853,0.023421923271892235
0.7999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,2.965415575509076,8.869146984620517,71034.0,0,0,1,1.0,125678,1,0.024111280979336847,0.0030019535461642648
8.199999999999987,13.999999999999966,0.0,0.0,0.1,2.8740570986085956,6.568976949078486,71192.0,0,1,0,1.0,125963,0,8.050070968365084e-10,2.414540677964621e-9
3.4000000000000017,2.0000000000000004,13.999999999999966,0.0,0.1,4.011006736606443,7.874914302842468,72287.0,0,0,1,1.0,127902,2,4.388105540840909,3.370047916499801
0.1,4.000000000000002,13.999999999999966,0.0,0.1,3.6124921059214112,9.01713750210168,72637.0,0,0,1,1.0,128520,1,3.7544080519587393,0.0539784436681938
12.599999999999971,13.999999999999966,0.0,0.0,0.1,6.532725347912951,9.57444609175005,72896.0,0,1,1,1.0,128989,0,0.33846648551787006,1.5112103544800544
10.799999999999978,2.0000000000000004,14.999999999999963,0.0,0.1,6.866139208524672,6.567296766341537,73493.0,0,0,0,1.0,130038,1,0.10824612885980658,0.3508410285280618
1.9000000000000006,3.0000000000000013,13.999999999999966,0.0,0.1,4.708188178259162,9.120842736844196,74192.0,0,0,1,1.0,131275,1,0.16108499531491313,0.05367249406606357
0.30000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,4.460734867587502,9.035857739723953,75542.0,0,0,1,1.0,133659,2,0.011692320624358972,0.0005228508434839035
9.89999999999998,5.999999999999995,13.999999999999966,0.0,0.1,13.65726480753219,8.1913927110094,75885.0,0,0,1,1.0,134256,2,0.0007296654750663972,0.0027715823435962065
0.7,2.0000000000000004,0.0,9.99999999999998,0.1,8.173236955473348,6.42180390849113,75897.0,1,0,1,1.0,134292,2,0.0005878918999555555,6.544255160416798e-5
0.7,2.0000000000000004,0.0,9.99999999999998,0.1,4.836863136562122,9.943901934208872,76788.0,1,0,1,1.0,135872,2,0.006927004839467973,0.0007486161380230804
0.5,5.999999999999995,0.0,9.99999999999998,0.1,11.594180263493591,6.424735198541287,77271.0,1,0,1,1.0,136716,2,0.00023829743029064944,1.8224986729143475e-5
1.9000000000000006,2.0000000000000004,13.999999999999966,0.0,0.1,6.069891083208992,7.323534686605846,77857.0,0,0,1,1.0,137753,2,0.0002671974778829937,9.54362858896981e-5
16.499999999999964,13.999999999999966,0.0,0.0,0.1,10.38271419745409,6.406130772285249,77850.0,0,1,1,1.0,137742,2,0.11282173420747536,0.39598920520137426
11.699999999999974,13.999999999999966,0.0,0.0,0.1,6.445269600094446,8.65012850889769,78256.0,0,1,0,1.0,138457,1,3.819203011344247e-9,1.550790838325943e-8
13.599999999999968,13.999999999999966,0.0,0.0,0.1,11.628375015478355,6.511877182619528,78768.0,0,0,1,1.0,139367,0,0.15699854515886777,0.5447879116960364
0.6,0.9999999999999999,13.999999999999966,0.0,0.1,4.8419603943241185,5.375285647745561,79702.0,0,0,1,1.0,141021,2,0.010991238001198932,0.0010397901602100914
6.199999999999994,0.9999999999999999,13.999999999999966,0.0,0.1,5.4737034709916195,7.939070584522881,81317.0,0,0,1,1.0,143887,1,0.02380552786989744,0.04909076795235461
11.399999999999975,5.999999999999995,20.000000000000014,0.0,0.1,8.161787755075832,7.992553003217192,81461.0,0,1,1,1.0,144124,1,2.504880797433424,9.635597679116483
2.2000000000000006,2.0000000000000004,13.999999999999966,0.0,0.1,6.716188243711566,8.171025273637257,81859.0,0,0,1,1.0,144845,2,0.0038270714516364193,0.0015949772471273473
1.2,0.9999999999999999,15.99999999999996,0.0,0.1,8.704688706362363,8.487570504259939,83660.0,0,0,1,1.0,148029,1,0.09322923747301481,0.018575635065213654
7.599999999999989,0.9999999999999999,13.999999999999966,0.0,0.1,14.104909939530437,7.526504854776688,83658.0,0,0,1,1.0,148029,2,6.193800504672246,19.889405509412875
10.19999999999998,13.999999999999966,0.0,0.0,0.1,4.572433646482057,6.857315582568553,84619.0,0,1,1,1.0,149736,0,0.015918956749393316,0.051858850630029575
13.199999999999969,2.0000000000000004,13.999999999999966,0.0,0.1,22.344044226474477,5.111657689116116,84632.0,0,1,1,1.0,149753,2,0.3497299915104959,1.1054815179903625
4.4,2.0000000000000004,13.999999999999966,0.0,0.1,9.590121626976755,7.1769533393013685,86065.0,0,0,1,1.0,152292,2,2.521086716790758e-10,3.0651275781681197e-10
10.999999999999977,13.999999999999966,0.0,0.0,0.1,5.543037376538557,9.018786296612248,88219.0,0,1,1,1.0,156111,0,0.0012119672064744432,0.005005633733580385
13.399999999999968,13.999999999999966,0.0,0.0,0.1,11.225123036807682,5.267334424131606,88986.0,0,1,0,1.0,157468,0,0.614016015660991,1.8078682057096538
10.19999999999998,2.0000000000000004,17.999999999999986,0.0,0.1,9.649822347311874,5.329014771475048,91311.0,0,1,1,1.0,161582,2,2.3644831802709806e-7,6.597192997002524e-7
14.699999999999964,13.999999999999966,0.0,0.0,0.1,10.014063949743159,5.259194652579183,92026.0,0,0,0,1.0,162859,0,14.271037896401014,41.67033262179248
18.39999999999999,13.999999999999966,0.0,0.0,0.1,28.38701099514767,9.24525667457063,92026.0,1,1,0,1.0,162859,0,2.1097034539802855,10.919746433990195
3.1000000000000014,5.999999999999995,13.999999999999966,0.0,0.1,11.053756117922273,5.871295962317783,93243.0,0,0,1,1.0,165004,1,1.4121676650046777,1.0828749843190784
8.199999999999987,13.999999999999966,0.0,0.0,0.1,9.978399755441767,9.438795925319855,96542.0,0,0,1,1.0,170854,1,0.012828864479434307,0.03904691897940627
0.7999999999999999,0.9999999999999999,13.999999999999966,0.0,0.1,2.8095620503694616,9.61990727271247,97138.0,0,0,1,1.0,171908,1,2.7538941601256285e-5,3.402056370674919e-6
10.399999999999979,13.999999999999966,0.0,0.0,0.1,5.792629589210588,7.674845486855769,97277.0,0,1,1,1.0,172154,0,7.6826609948255316,27.932544831072278
2.0000000000000004,5.999999999999995,0.0,9.99999999999998,0.1,6.363899119155701,9.990045821495634,97961.0,0,0,1,1.0,173360,2,1.4211304033889466e-7,4.968548772867715e-8
2.800000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,3.8215348204205215,9.114300972322031,98067.0,0,0,1,1.0,173549,2,0.0004342599829740524,0.00023699922513932176
0.4,2.0000000000000004,0.0,9.99999999999998,0.1,6.812128777903998,9.944032131547548,100680.0,1,0,1,1.0,178180,2,9.298367759465382e-6,5.528928586413446e-7
8.599999999999985,13.999999999999966,0.0,0.0,0.1,4.7716705630328295,5.778273217239816,101107.0,0,0,0,1.0,178928,0,0.03499340548196923,0.09673361843253321
2.2000000000000006,2.0000000000000004,13.999999999999966,0.0,0.1,11.168529222463368,5.581469172934845,101265.0,0,0,0,1.0,179204,2,1.4224977348067162e-5,6.7220283040383515e-6
2.3000000000000007,2.0000000000000004,13.999999999999966,0.0,0.1,6.6700460510073585,7.420763581186156,103415.0,0,0,1,1.0,183001,2,1.772131027165425,0.807771422151834
2.1000000000000005,2.0000000000000004,0.0,9.99999999999998,0.1,7.10881309531079,7.961313280216117,103659.0,1,0,1,1.0,183443,2,1.0127739129568043,0.3956395011525759
12.099999999999973,13.999999999999966,0.0,0.0,0.1,5.002930756897289,8.26030502996828,104459.0,0,1,0,1.0,184851,0,0.6596429078731841,2.5406990067273374
1.8000000000000005,5.999999999999995,15.99999999999996,0.0,0.1,10.155115323776668,9.639204209368678,107274.0,0,0,0,1.0,189823,2,2.1469831777060064,0.6716976085241898
7.899999999999988,5.999999999999995,15.99999999999996,0.0,0.1,8.552710334305639,7.353884482625322,107274.0,0,1,1,1.0,189823,2,0.032325116308770455,0.10507207009616465
2.2000000000000006,13.999999999999966,0.0,0.0,0.1,7.802021231592488,8.377261130089693,107648.0,1,0,1,1.0,190501,1,1.2680891581148266,0.5152007166310975
1.4000000000000001,13.999999999999966,0.0,9.99999999999998,0.1,5.9181828298489005,8.655363372568678,107658.0,0,0,1,1.0,190501,2,0.5072691075662987,0.1198661482811051
0.7999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,5.854836309498554,9.963503621087451,110656.0,0,0,1,1.0,195832,2,0.022105607573449808,0.002717512293015365
0.6,13.999999999999966,0.0,0.0,0.1,5.560710932612322,9.969144884355464,110751.0,1,0,1,1.0,196001,0,2.146684739911731e-13,1.9677552694983996e-14
0.2,5.999999999999995,0.0,9.99999999999998,0.1,9.653473767791981,8.148254726598507,110829.0,1,0,1,1.0,196136,2,1.8223024542071926e-6,5.382843213570044e-8
2.2000000000000006,0.9999999999999999,13.999999999999966,0.0,0.1,8.417082543178019,8.101509058563007,111177.0,0,0,1,1.0,196753,1,0.37768932442204733,0.15522394037188095
0.30000000000000004,13.999999999999966,0.0,0.0,0.1,12.01550424175207,7.980334321118478,111247.0,1,0,1,1.0,196878,1,7.5685006003294735,0.3373535111461856
8.499999999999986,13.999999999999966,0.0,0.0,0.1,4.659098342631797,9.691353661889718,111247.0,0,0,1,1.0,196878,2,0.668467054680504,2.1454790606380754
0.4,2.0000000000000004,0.0,9.99999999999998,0.1,6.145081598578509,8.948910031111023,111591.0,1,0,1,1.0,197491,2,0.002786400371995196,0.0001674254620300912
0.4,0.9999999999999999,13.999999999999966,0.0,0.1,6.564503469459824,6.159141627192283,113055.0,0,0,1,1.0,200077,1,2.786029869365205,0.1682846582885421
6.8999999999999915,0.9999999999999999,13.999999999999966,0.0,0.1,12.511841750057414,8.178864886301524,117178.0,0,0,1,1.0,207385,1,0.5534299238493922,1.3970269685706918
0.1,2.0000000000000004,13.999999999999966,0.0,0.1,6.247160426080202,7.144613898545741,118489.0,0,0,1,1.0,209704,1,0.009001867587609841,0.00013185301737570564
0.30000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,6.3218259176241745,6.64712289817763,119171.0,0,0,1,1.0,210912,1,1.0530876597971164,0.04743419213393735
4.100000000000001,13.999999999999966,0.0,0.0,0.1,5.237451269558926,6.632081372172872,121433.0,0,0,0,1.0,214922,1,1.3944190009957181e-7,1.5909393462783515e-7
8.799999999999985,13.999999999999966,0.0,0.0,0.1,7.8972405273406086,7.798146653141295,121433.0,0,1,0,1.0,214922,1,0.15178686370391922,0.538360947814314
1.7000000000000004,13.999999999999966,0.0,0.0,0.1,7.749387283637623,8.04828625037673,121433.0,1,0,1,1.0,214922,1,13.499933192266218,4.082734124651799
0.30000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,5.625693885566527,8.50125674566587,121834.0,1,0,1,1.0,215632,2,2.4763197246988993,0.10998885013827248
2.400000000000001,5.999999999999995,0.0,9.99999999999998,0.1,11.7391556331248,8.817036929666916,121874.0,1,0,1,1.0,215696,2,11.692023234373055,5.3094860137132756
2.500000000000001,5.999999999999995,0.0,9.99999999999998,0.1,11.869181239827642,6.834402448877911,122282.0,1,0,1,1.0,216411,2,0.0054394207728626215,0.002836903544711114
1.2,4.000000000000002,13.999999999999966,0.0,0.1,9.287100104666624,5.26778876674253,123943.0,0,0,1,1.0,219353,1,0.03221848570563625,0.006962325471348848
0.5,2.0000000000000004,0.0,9.99999999999998,0.1,5.8825163917070045,9.548697137740383,124723.0,1,0,1,1.0,220747,2,4.680975201665464e-5,3.5192485850557632e-6
4.4,2.0000000000000004,13.999999999999966,0.0,0.1,10.71379429242528,7.443170617647972,124843.0,0,0,1,1.0,220953,2,0.0001929913823728165,0.00022811041555260088
0.7,2.0000000000000004,0.0,9.99999999999998,0.1,5.322566906395678,9.45293803495204,125073.0,1,0,1,1.0,221365,2,24.287905585381083,2.597789211549144
22.000000000000043,13.999999999999966,0.0,0.0,0.1,18.946289428942528,9.094241804622712,125959.0,0,1,0,1.0,222936,0,4.324098032014784,22.140953615005323
10.999999999999977,13.999999999999966,0.0,0.0,0.1,8.801938218816424,5.96503608947363,125959.0,0,0,1,1.0,222936,0,2.99319455820959e-8,9.040552274591169e-8
1.7000000000000004,4.999999999999998,13.999999999999966,0.0,0.1,2.440990803097957,8.185691625401907,126444.0,0,0,1,1.0,223785,1,0.08393772537752771,0.024980239201408374
12.599999999999971,13.999999999999966,0.0,0.0,0.1,7.06694378585592,9.316171077921176,128067.0,0,1,1,1.0,226663,0,6.551893607057218,28.83425108365024
10.999999999999977,4.000000000000002,13.999999999999966,0.0,0.1,16.846286221994376,9.766025298935787,129114.0,0,1,0,1.0,228509,1,0.579885221861016,2.562862349748904
13.399999999999968,13.999999999999966,0.0,0.0,0.1,10.647602289411523,8.492437954481677,129134.0,0,0,1,1.0,228550,0,1.0744493670333365e-6,4.522934841480107e-6
5.699999999999996,13.999999999999966,0.0,0.0,0.1,1.5740187444043678,5.66204709350543,131923.0,0,1,0,1.0,233489,1,0.000996982591507529,0.002431929506143798
12.399999999999972,13.999999999999966,0.0,0.0,0.1,6.914426694109119,7.607871160702891,131923.0,0,1,1,1.0,233489,1,16.031960868471675,59.08708747634695
1.0999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,6.497697164583889,8.635434165613404,132407.0,0,0,1,1.0,234341,2,9.156865658267168e-5,1.6267391264223815e-5
2.400000000000001,2.0000000000000004,0.0,9.99999999999998,0.1,8.823835291560183,9.725232201870949,133162.0,1,0,1,1.0,235682,2,18.65785467051858,8.28032510815834
