exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
5.999999999999995,0.1,5.286385122545312,6.186806727859965,1,1,6935.0,1,1,2.1667077396134555,2.563153860361305
3.600000000000002,0.1,2.7455350413365522,7.0162003971438525,1,1,8339.0,1,1,0.23463243859941255,0.2549482849992207
7.29999999999999,0.1,5.9611457655366795,7.857010102419722,1,1,12997.0,1,1,8.491438594256543,14.440581458297983
4.000000000000002,0.1,6.461285836820047,8.652274269385217,1,0,18379.0,0,1,6.056707824450074e-6,1.685107745963735e-6
19.300000000000004,0.1,20.081991390167445,7.2796858512087335,1,0,25464.0,1,1,2.955323333442131,4.267642299766431
10.499999999999979,0.1,3.3795899173825914,7.24493111567027,1,0,35613.0,0,1,0.22521776638977742,0.7832071162466945
9.399999999999983,0.1,8.992598176607713,7.985662434826065,1,1,43035.0,1,1,6.395849255332758,7.814842585528657
3.900000000000002,0.1,5.114923459465298,6.571928466591777,1,0,61075.0,1,1,0.06205747844366071,0.019472712149144977
7.099999999999991,0.1,6.356394163838561,5.330242877007044,1,0,62520.0,0,1,0.0020209639291214492,0.0025126575676771806
7.499999999999989,0.1,7.713510014847685,8.703965679423773,1,0,77300.0,1,1,0.48738531710363353,0.3135794336264075
0.9999999999999999,0.1,6.878773939688015,6.339991990600503,1,0,78252.0,0,1,0.0011301417017888975,0.00013896571282344175
6.099999999999994,0.1,4.657580903277087,6.327417144133374,1,1,78769.0,1,1,1.3870899121541511,2.243274898273617
13.699999999999967,0.1,5.94312358286986,7.878585499995836,0,0,87035.0,0,1,0.009827465849326315,0.038466447376338773
3.900000000000002,0.1,3.419560293884472,7.876636140010022,1,1,88221.0,1,1,0.14340260807288896,0.11790021315252887
5.1999999999999975,0.1,3.528224237475788,8.856740384183212,1,0,88989.0,0,1,0.0013099627609483473,0.0022977846538681733
12.299999999999972,0.1,14.284890643871723,6.951194031621858,1,0,96121.0,0,1,1.3088145749378313,1.1092090801842358
3.700000000000002,0.1,3.744775675528555,7.747518681616931,1,1,111219.0,1,1,0.13651720475859966,0.05262894210123688
8.199999999999987,0.1,5.536138488365335,5.702304621138287,1,0,122134.0,0,1,10.71874652833988,23.730805094794118
7.099999999999991,0.1,5.171500181431413,7.403774159631443,0,1,134746.0,1,1,0.6032929083750836,1.2112960933318584
6.999999999999991,0.1,5.137774715234441,7.347302036787559,1,0,135065.0,0,1,0.7520490295545219,1.4567929346975816
3.1000000000000014,0.1,4.86191144057434,9.200541946969947,1,0,135975.0,0,1,0.0030945949843728783,0.0007532929123306418
4.000000000000002,0.1,6.202755892789665,5.595679978093385,1,0,136615.0,0,1,20.641370655401765,5.879812947069698
10.799999999999978,0.1,2.8091325055595404,8.164076989809102,0,0,139926.0,0,1,0.08671648121482846,0.3276848651344167
7.29999999999999,0.1,5.342240075054805,8.722645127068326,0,1,141984.0,1,1,0.00012055498780311852,0.0002503834126345054
3.1000000000000014,0.1,4.603515057487783,5.098690588064935,1,0,172220.0,0,1,0.07868171261659064,0.019754902993462654
6.999999999999991,0.1,12.524258165385364,5.058496199552305,1,0,172224.0,1,1,0.002896115187114291,0.0011085429550872683
10.29999999999998,0.1,8.855771153360152,5.455062798340148,0,1,177847.0,1,1,0.011958102059839224,0.02245216962711984
3.800000000000002,0.1,4.904031194920349,8.294936525563877,1,0,187186.0,1,1,1.0400271953767285e-11,3.2492572090844737e-12
3.0000000000000013,0.1,2.9604703690682546,9.30278876224616,1,1,189541.0,1,1,0.0010526031361741445,0.0004449969163252217
4.100000000000001,0.1,5.836400909556242,8.1416690263183,1,0,195636.0,1,1,2.3963941768972215e-5,7.321586824697852e-6
3.1000000000000014,0.1,3.9883172189140126,8.204341984481768,1,0,211025.0,0,1,4.231870081457405,1.168380627068766
5.899999999999995,0.1,4.604471714828321,5.873204581894811,1,1,212648.0,1,1,1.0398834757693645,1.5202529707198942
6.399999999999993,0.1,3.7258479640415985,8.471351770487605,0,1,221324.0,1,1,0.12556050022025103,0.2942018714249425
4.000000000000002,0.1,2.3320356530911948,9.45987067537817,1,1,233225.0,1,1,13.554921832988112,22.849854311097605
4.300000000000001,0.1,3.2328309041851093,5.320307871345059,1,1,234142.0,1,1,4.90629063607126,5.977109800787947
4.999999999999998,0.1,7.641348858359165,8.438273804943126,1,0,235793.0,0,1,2.6124881981687464e-10,8.680826063101538e-11
4.999999999999998,0.1,3.4864240449437687,6.316086295211157,1,0,237426.0,0,1,3.242237882380064,5.179880103452524
4.000000000000002,0.1,5.542589752926389,5.2092787961194436,1,0,241023.0,1,1,1.3488957461005762,0.41326823752088937
4.200000000000001,0.1,7.410715599731634,9.741451851997574,1,0,246633.0,0,1,0.0031705327042236696,0.0008675113877401209
4.100000000000001,0.1,6.269289880697248,5.6901677076200095,1,0,256700.0,0,1,0.2585140151067285,0.07542286527920536
4.300000000000001,0.1,7.692342047621087,8.011363883865586,1,0,257064.0,0,1,0.01214335497520764,0.0033482246526349776
3.1000000000000014,0.1,3.746262709647476,5.347964863112869,1,0,270709.0,1,1,0.015072597373816141,0.004369080885714876
4.899999999999999,0.1,3.0972965592728823,8.003049388443868,1,0,271642.0,0,1,0.0011448186465916792,0.0020960068101395315
4.100000000000001,0.1,6.265027685482344,7.259573895900285,1,0,272422.0,0,1,6.534172939270685,1.907173105556292
